id,insight,type,sourceTypes,source,userGroup,squads,features,country,status,mentions,quotes,notes,created,lastModified,sentiment,publisher,jira,isNew,unclassified,core_insight,insight_type,mention_count,source_label,customer_segment,affected_squads,affected_features,mentionHistory,statusHistory,qa_reviewed,qa_reviewed_at,featurebase_id,featurebase_board_id,featurebase_synced_at,featurebase_votes
337,The user wants the AI to automatically update the information in the knowledge base based on changes in the law or commentaries.,Missing Feature,Interview Study,2025_12_KnowledgeBase_UCs_Interviews,Mixed,Platform Squad,Knowledge Base,All,New – Not yet discussed,1,,,2026-01-28,2026-07-08,Negative,,,true,false,The user wants the AI to automatically update the information in the knowledge base based on changes in the law or commentaries.,Missing Feature,1,2025_12_KnowledgeBase_UCs_Interviews,Mixed,Platform Squad,Knowledge Base,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
338,The user needs the knowledge base and especially editing and uploading of documents to be retricted in order to make sure information is correct and not everybody can change documents or upload them publicly without review.,General Feedback,Interview Study,2025_12_KnowledgeBase_UCs_Interviews,Mixed,Platform Squad,Knowledge Base,All,New – Not yet discussed,2,,,2026-01-28,2026-02-02,Negative,,,true,false,The user needs the knowledge base and especially editing and uploading of documents to be retricted in order to make sure information is correct and not everybody can change documents or upload them publicly without review.,General Feedback,2,2025_12_KnowledgeBase_UCs_Interviews,Mixed,Platform Squad,Knowledge Base,"[{""date"": ""2026-06-22"", ""count"": 2, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
339,The user wants to be able to seleting whole folders for usage in a prompt in order to not have select all documents manually.,General Feedback,Interview Study,2025_12_KnowledgeBase_UCs_Interviews,Mixed,Platform Squad,Knowledge Base,All,New – Not yet discussed,1,,,2026-01-28,2026-07-08,Negative,,,true,false,The user wants to be able to seleting whole folders for usage in a prompt in order to not have select all documents manually.,General Feedback,1,2025_12_KnowledgeBase_UCs_Interviews,Mixed,Platform Squad,Knowledge Base,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
340,The users would like to have an Integration/ API for automation to feed in data from DMS (via vector-based data base) into the knowledge base.,Missing Feature,Interview Study;Survey,"2025_12_KnowledgeBase_UCs_Interviews,2026_02_Personas_Corporate; Lime Survey Questionaire (feedback_batch_20260724)",Mixed; Corporate Law Department,Platform Squad,Knowledge Base,All,Identified - JIRA ticket exists,5,"""Copilot is connected to the entire SharePoint, can search all approved internal docs"" (Corporate Personas); ""direkt im [Akten] basiert arbeiten zu können"" (Lime Survey 2026-07-24, RID 25); ""Schnittstelle zu Rechtsanwaltssoftware ... sodass noxtua direkt zugriff auf die akte hat"" (Lime Survey 2026-07-24, RID 39)",,2026-01-28,2026-07-24,Negative,,,true,false,The users would like to have an Integration/ API for automation to feed in data from DMS (via vector-based data base) into the knowledge base.,Missing Feature,5,"2025_12_KnowledgeBase_UCs_Interviews,2026_02_Personas_Corporate; Lime Survey Questionaire (feedback_batch_20260724)",Mixed; Corporate Law Department,Platform Squad,Knowledge Base,"[{""date"": ""2026-06-22"", ""count"": 3, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-24"", ""count"": 5, ""source"": ""feedback_batch_20260724"", ""status"": ""Identified - JIRA ticket exists""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Identified - JIRA ticket exists""}]",,,6a512264ba59b90f02b8ec7e,,2026-07-10T17:26:00.118917Z,3
341,The users would like to be supported in structuring the files within the knowledge base.,Missing Feature,Interview Study,2025_12_KnowledgeBase_UCs_Interviews,Mixed,Platform Squad,Knowledge Base,All,Identified - JIRA ticket exists,4,,,2026-01-28,2026-07-08,Negative,,,true,false,The users would like to be supported in structuring the files within the knowledge base.,Missing Feature,4,2025_12_KnowledgeBase_UCs_Interviews,Mixed,Platform Squad,Knowledge Base,"[{""date"": ""2026-06-22"", ""count"": 4, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Identified - JIRA ticket exists""}]",,,6a5122688dc979d466a82046,,2026-07-10T17:26:01.225510Z,4
342,The users would like to be able to seamlessly use the tool with their file management system.,Missing Feature,Interview Study;Direct Feedback,"2025_11_Personas_M_B_Lawfirms,2026_02_Personas_Corporate,2026_03_Personas_Judiciary,Continous_Direct_Feedback_big_law_firm,Direct_Vattenfall_08_2026",Big Law Firm; Corporate Law Department; Prosecution/ Judges,Platform Squad,DMS Integration,All,Planned for development,16,"""My dream tool would be linked to my matter management - access to my whole arsenal of briefs to pull arguments I've used before"" (Corporate Personas)
""I'd most wish for AI applications to be integrated into our specialty programs (Justice4)"" (Judiciary Personas)
""AI talks to contract management - take the PDF, feed it in, then do the next 3 steps"" (Corporate Personas) | [2026-08-10] ""greift voll auf eigenen Datenbestand zurück"" (Direct_Vattenfall_08_2026)",,2026-01-28,2026-08-10,Negative,,,false,false,The users would like to be able to seamlessly use the tool with their file management system.,Missing Feature,16,"2025_11_Personas_M_B_Lawfirms,2026_02_Personas_Corporate,2026_03_Personas_Judiciary,Continous_Direct_Feedback_big_law_firm,Direct_Vattenfall_08_2026",Big Law Firm; Corporate Law Department; Prosecution/ Judges,Platform Squad,DMS Integration,"[{""date"": ""2026-06-22"", ""count"": 12, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-15"", ""count"": 15, ""source"": ""merged from ID 239 (duplicate-check consolidation)"", ""status"": ""Planned for development""}, {""date"": ""2026-08-10"", ""count"": 16, ""source"": ""feedback_batch_20260810"", ""status"": ""Planned for development""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-08"", ""status"": ""Planned for development""}]",,,6a51226c926d6521f648e2c7,,2026-07-10T17:26:02.346740Z,12
343,"The user would like to enable clients to take over parts of their work supported by AI, so that they are more the reviewing and strategic instance.",Missing Feature,Interview Study,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,Roles,All,New – Not yet discussed,1,,,2026-01-28,2026-02-02,Negative,,,true,false,"The user would like to enable clients to take over parts of their work supported by AI, so that they are more the reviewing and strategic instance.",Missing Feature,1,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,Roles,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
344,"The user needs the tool to support me in documenting my approach and the usage of AI, in order to make sure that I don't run into liability issues.",Missing Feature,Interview Study,"2025_11_Personas_M_B_Lawfirms,2026_02_Personas_Corporate",Big Law Firm; Corporate Law Department,,Documentation,All,Identified - JIRA ticket exists,3,"""Internally nothing for a while, then everything appears at once. Supervisors want to see what we considered, excluded, included - I can use the reasoning to document that"" (Corporate Personas)",,2026-01-28,2026-07-08,Negative,,,true,true,"The user needs the tool to support me in documenting my approach and the usage of AI, in order to make sure that I don't run into liability issues.",Missing Feature,3,"2025_11_Personas_M_B_Lawfirms,2026_02_Personas_Corporate",Big Law Firm; Corporate Law Department,,Documentation,"[{""date"": ""2026-06-22"", ""count"": 3, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Identified - JIRA ticket exists""}]",,,6a512278f72a9987c36860ab,,2026-07-10T17:26:03.444564Z,3
345,The user needs to be able to give access to their files on a case-by-case basis in order to ensure control.,General Feedback,Interview Study,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,DMS Integration;Knowledge Base,All,Identified - JIRA ticket exists,8,,,2026-01-28,2026-08-10,Negative,,,false,false,The user needs to be able to give access to their files on a case-by-case basis in order to ensure control.,General Feedback,8,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,DMS Integration;Knowledge Base,"[{""date"": ""2026-06-22"", ""count"": 8, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}]",,,,,,
346,"The user needs the tool to adjust the output to the purpose that I wanna use it for (e.g. if The user wants to use it in an email, the language and lenght should be adequate).",Missing Feature,Interview Study,"2025_11_Personas_M_B_Lawfirms,2026_03_Personas_Judiciary",Big Law Firm; Prosecution/ Judges,Platform Squad,Customization,All,Identified - JIRA ticket exists,6,"""Sometimes I need a quick answer; you could go more into the concrete work situation"" (Judiciary Personas)",,2026-01-28,2026-05-01,Negative,,,false,false,"The user needs the tool to adjust the output to the purpose that I wanna use it for (e.g. if The user wants to use it in an email, the language and lenght should be adequate).",Missing Feature,6,"2025_11_Personas_M_B_Lawfirms,2026_03_Personas_Judiciary",Big Law Firm; Prosecution/ Judges,Platform Squad,Customization,"[{""date"": ""2026-06-22"", ""count"": 6, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}]",,,6a51227dba59b90f02b8faa2,,2026-07-10T17:26:04.557036Z,6
347,The user needs the tool to provide them with practical usage examples and explains it step-by-step to me so that I can learn how to best use the tool.,General Feedback,Interview Study,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,Onboarding,All,Identified - JIRA ticket exists,4,,,2026-01-28,2026-07-08,Negative,,,true,false,The user needs the tool to provide them with practical usage examples and explains it step-by-step to me so that I can learn how to best use the tool.,General Feedback,4,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,Onboarding,"[{""date"": ""2026-06-22"", ""count"": 4, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Identified - JIRA ticket exists""}]",,,,,,
348,"The user needs a digital ""Schmierzettel"" in order to organize my thoughts and findings to put it together later.",Idea,Interview Study,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,,All,New – Not yet discussed,1,,,2026-01-28,2026-02-02,Mixed,,,true,true,"The user needs a digital ""Schmierzettel"" in order to organize my thoughts and findings to put it together later.",Idea,1,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
349,"The user needs to be able to restrict certain features (such as file or outlook integration) for certain user groups, that work on highly confidential topics or are too junior to judge what can be shared.",Missing Feature,Interview Study,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,Roles,All,New – Not yet discussed,1,,,2026-01-28,2026-02-02,Negative,,,true,false,"The user needs to be able to restrict certain features (such as file or outlook integration) for certain user groups, that work on highly confidential topics or are too junior to judge what can be shared.",Missing Feature,1,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,Roles,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
350,"The user needs to be always the one controlling where information is send by the tool (colleagues, clients etc.).",General Feedback,Interview Study,2025_11_Personas_M_B_Lawfirms,Big Law Firm,All,,All,Well done - positive feedback outweighs negative,1,,,2026-01-28,2026-02-02,Negative,,,false,true,"The user needs to be always the one controlling where information is send by the tool (colleagues, clients etc.).",General Feedback,1,2025_11_Personas_M_B_Lawfirms,Big Law Firm,All,,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""Well done - positive feedback outweighs negative""}]","[{""date"": ""2026-06-22"", ""status"": ""Well done - positive feedback outweighs negative""}]",,,,,,
351,The user needs the AI to help me find uncertainties or potential errors by evaluating its own performance/ certainty.,General Feedback,Interview Study,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad;AI Squad;Design,,All,New – Not yet discussed,2,,,2026-01-28,2026-02-02,Negative,,,true,true,The user needs the AI to help me find uncertainties or potential errors by evaluating its own performance/ certainty.,General Feedback,2,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad;AI Squad;Design,,"[{""date"": ""2026-06-22"", ""count"": 2, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
352,"The user needs the tool to monitor sources (newsletters, databases etc.) and provide me with an overview of recent changes and what they imply regularly.",General Feedback,Interview Study,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,Research,All,New – Not yet discussed,2,,,2026-01-28,2026-02-02,Negative,,,true,false,"The user needs the tool to monitor sources (newsletters, databases etc.) and provide me with an overview of recent changes and what they imply regularly.",General Feedback,2,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Platform Squad,Research,"[{""date"": ""2026-06-22"", ""count"": 2, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
353,"The user needs a quick overview of what the tool can and can not do, in order to start working with it and learning on the go.",General Feedback,Interview Study,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Marketing,,All,New – Not yet discussed,1,,,2026-01-28,2026-02-02,Negative,,,true,true,"The user needs a quick overview of what the tool can and can not do, in order to start working with it and learning on the go.",General Feedback,1,2025_11_Personas_M_B_Lawfirms,Big Law Firm,Marketing,,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
